Selected line,Order,Equipment,Description of Technical Object,Description,Basic start date,Order Type,Cost Center,System Condition,Basic finish date,Plant,Total actual costs,User Status,System status,Scheduled start,Assembly,Description of assembly,Created on,Notification
,323742370,12999806,TRLR PUMP HT2000 2000 HHP,prueba operativa WM HT 9806,4/29/2022,FTST,6004510016,,4/29/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/29/2022,FUNCTION TEST,FUNCTION TEST,4/29/2022,32274643
,323742374,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,"Cambio de Aceite y filtro , 12622,5 Hrs.",4/29/2022,RPM,6004510016,,5/4/2022,1600,"153,118.10",,REL  PCNF ESTC GMPS MSPT PRC  SETC,4/29/2022,ENGINE FILTER/OIL,Engine filter/oil,4/29/2022,32274116
,323742381,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,"Revisar PTO superior, 12622 hrs.",4/29/2022,STND,6004510016,,5/4/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32274130
,323742384,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,"RPL, retenes P.E 1,3 y 5",4/29/2022,STND,6004510016,,5/4/2022,1600,"16,110.48",,TECO PCNF MANC NMAT PRC  SETC,4/29/2022,Q-10,Q-10,4/29/2022,32274132
,323742386,11542685,TRLR PUMP Q10-X 2000 HHP CVRSN,RPL Reten de bancada Cigüeñal,4/29/2022,RPM,6004510016,,4/29/2022,1600,805.52,,TECO PCNF MANC NMAT PRC  SETC,4/29/2022,HEADS AND GASKETS,Heads and gaskets,4/29/2022,32274136
,323742642,,,PMBombas  SHELL PAD 52  May´22 [[PAD52]],4/30/2022,RPM,6004510016,,5/30/2022,1600,"22,952,479.31",,TECO ESTC GMPS MANC PRC  SETC,4/30/2022,FLUID END GRP,Fluid end grp,4/29/2022,32276626
,323742648,11580399,TRLR BLNR FRAC ACE 100 BBL FB4K,Fusiblera en TS5,4/29/2022,RPM,6004510016,,4/29/2022,1600,"26,961.08",,TECO PCNF ESTC GMPS MANC MSPT PRC  SETC,4/29/2022,CONTROL STAND GRP,Control stand grp,4/29/2022,32276633
,323742649,,,PMBombas YPF LLL-271 May´22 [[LOC 271 ]],4/30/2022,RPM,6004510016,,5/30/2022,1600,"8,328,625.08",,TECO ESTC GMPS MANC PRC  SETC,4/30/2022,FLUID END GRP,Fluid end grp,4/29/2022,32276634
,323742650,12468283,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"chequeo gral, 15075 hrs.",4/29/2022,RPM,6004510016,,4/30/2022,1600,"46,029.92",,TECO PCNF MANC NMAT PRC  SETC,4/29/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,4/29/2022,32276635
,323743270,11510499,TRLR TRANSPT TANK ACID,Acondicionar equipo para VTV [MARFRAN],4/29/2022,RPM,6004510016,,4/29/2022,1600,0.00,,REL  ESTC MANC NMAT PRC  SETC,4/29/2022,SUSPENSION ACC'S,Suspension acc's,4/29/2022,32275292
,323743381,11754304,TRLR PUMP HT2000 2000 HHP,Reemplazo de Fluid End HT [[11754304]],4/29/2022,RPM,6004510016,,4/29/2022,1600,"3,577,131.02",,REL  ESTC GMPS MACM PRC  SETC,4/29/2022,RPL NEW FL/END-ALL,REPLACE NEW FLUID END-ALL,4/29/2022,32274644
,323743398,11244375,TRK QA QC LAB,Perform E02_S PM Inspection,5/25/2022,PREV,6004510016,,5/25/2022,1600,"69,044.88",ATCH,TECO PCNF ESTC NMAT PRC  SETC,5/25/2022,LEVEL B PM,Level B PM,4/29/2022,32275207
,323743425,12768702,TRLR QA QC CONT TCC/LAB 40',Perform E02_S PM Inspection,5/28/2022,PREV,6004510016,,5/28/2022,1600,"11,507.48",,TECO PCNF ESTC NMAT PRC  SETC,5/28/2022,LEVEL A PM,Level A PM,4/29/2022,32275231
,323743468,13281437,TRLR TRANS EXPRESS SAND STRUCTURE,PERFORM E76A PM INSPECTION,5/28/2022,PREV,6004510016,,5/28/2022,1600,0.00,,CRTD MANC NMAT PRC,5/28/2022,SCHD INSP MECH GRP,Sched inspection mech grp,4/29/2022,32275427
,323743507,12153244,TRLR PUMP Q10-X 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,"7,963,857.38",,REL  ESTC GMPS MANC NMAT PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275660
,323743508,13038529,TRLR PUMP Q10-X 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275661
,323743511,11317872,TRLR PUMP Q10-X 2000 HHP CVRSN,rep luces de conduccion,4/29/2022,RPM,6004510016,,4/30/2022,1600,"5,530.98",,TECO PCNF NMAT PRC  SETC,4/29/2022,LIGHTING SYS GRP,Lighting sys grp,4/29/2022,32275663
,323743514,12468283,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,REL  ESTC MANC PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275665
,323743516,11970682,TRLR PUMP HT2000 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275667
,323743517,11970698,TRLR PUMP HT2000 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,REL  ESTC MANC NMAT PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275668
,323743527,11410827,TRLR PUMP Q10-X 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275675
,323743528,11754299,TRLR PUMP HT2000 2000 HHP,REP TRANSMISION [[HID]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275676
,323743529,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,REL  ESTC MANC NMAT PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275677
,323743530,12589534,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,REL  ESTC NMAT PRC  SETC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275678
,323743531,11647244,TRLR PUMP Q10-X 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275679
,323743532,12999791,TRLR PUMP HT2000 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275680
,323743533,12608142,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275682
,323743534,12002183,TRLR PUMP Q10-X 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275683
,323743536,12999806,TRLR PUMP HT2000 2000 HHP,REP TRANSMISION [[MTU]],4/29/2022,RPM,6004510016,,7/30/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,TRANS-AUTO GRP,Transmission auto grp,4/29/2022,32275684
,323743539,11542685,TRLR PUMP Q10-X 2000 HHP CVRSN,"rpl refrigerante, 14946 hrs.",4/29/2022,RPM,6004510016,,4/30/2022,1600,"124,620.94",,TECO PCNF GMPS MACM PRC  SETC,4/29/2022,COOLING SYS ACC'S,Cooling sys acc's,4/29/2022,32275687
,323743540,11580399,TRLR BLNR FRAC ACE 100 BBL FB4K,fabricacion mangueras [[HIDROIL]],4/29/2022,RPM,6004510016,,4/30/2022,1600,"2,876.87",,TECO PCNF MANC PRC  SETC,4/29/2022,HYDRAULIC SYS GRP,Hydraulic sys grp,4/29/2022,32275690
,323743550,11542685,TRLR PUMP Q10-X 2000 HHP CVRSN,rpl pistones de power end,4/29/2022,RPM,6004510016,,4/30/2022,1600,"39,816.55",,TECO PCNF GMPS MSPT PRC  SETC,4/29/2022,Q-10,Q-10,4/29/2022,32275699
,323743564,11501080,TRLR PUMP Q10-X 2000 HHP CVRSN,"rpl de termocuplas, 21128 [[CUMMINS]]",4/29/2022,RPM,6004510016,,4/30/2022,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,4/29/2022,ENGINE GRP,Engine grp,4/29/2022,32276505
,323743570,12468283,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"revision ASO, 15075 hrs. [[FINNING]]",4/29/2022,UNSC,6004510016,,4/30/2022,1600,"1,150.75",,TECO PCNF NMAT PRC  SETC,4/29/2022,AIR SHUT DWN DEVIC,Air shut down devices,4/29/2022,32276515
,323743609,11501080,TRLR PUMP Q10-X 2000 HHP CVRSN,RPL TERMOCUPLAS 21128 HRS [[CUMM]],4/10/2022,RPM,6004510016,,7/19/2022,1600,"1,150.75",,TECO PCNF MANC NMAT PRC  SETC,4/10/2022,FUEL SYSTEM GRP,Fuel system grp,4/29/2022,32275577
,323743651,11501080,TRLR PUMP Q10-X 2000 HHP CVRSN,prueba operativa comun,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,,,4/30/2022,32277803
,323743653,12153244,TRLR PUMP Q10-X 2000 HHP,prueba operativa comun,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,,,4/30/2022,32277804
,323743877,13038538,TRLR PUMP Q10-X 2000 HHP,"inspeccion de turbos, 18855[[FINNING]]",4/29/2022,RPM,6004510016,,4/30/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,4/29/2022,TURBO CHARG/BLOWER,Turbo charger/blower,4/29/2022,32275451
,323744073,13396978,FKLFT EXPRESS SAND,PERFORM Z37 PM INSPECTION,5/28/2022,PREV,6004510016,,5/28/2022,1600,"48,019.20",,TECO PCNF ESTC NMAT PRC  SETC,5/28/2022,LEVEL A PM,Level A PM,4/29/2022,32275432
,323744087,13281436,TRLR TRANS EXPRESS SAND STRUCTURE,PERFORM E76A PM INSPECTION,5/28/2022,PREV,6004510016,,5/28/2022,1600,0.00,,CRTD MANC NMAT PRC,5/28/2022,SCHD INSP MECH GRP,Sched inspection mech grp,4/29/2022,32275445
,323744089,13396979,FKLFT EXPRESS SAND,PERFORM Z37 PM INSPECTION,6/4/2022,PREV,6004510016,,6/4/2022,1600,"72,028.80",ATCH,TECO PCNF ESTC NMAT PRC  SETC,6/4/2022,LEVEL A PM,Level A PM,4/29/2022,32275447
,323744771,11510499,TRLR TRANSPT TANK ACID,Controlar Juego en pernos de rueda.,4/29/2022,RPM,6004510016,,4/29/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,WHEEL/RIMS GRP,Wheel/rims grp,4/29/2022,32275294
,323744775,11510499,TRLR TRANSPT TANK ACID,corregir juego en ruedas .,4/29/2022,RPM,6004510016,,4/29/2022,1600,0.00,,CRTD MANC NMAT PRC,4/29/2022,WHEEL/RIMS GRP,Wheel/rims grp,4/29/2022,32275295
,323744815,11501080,TRLR PUMP Q10-X 2000 HHP CVRSN,RPL TURBO E INYECTOR [[CUMM]],4/29/2022,RPM,6004510016,,7/19/2022,1600,"1,150.75",,TECO PCNF ESTC MANC NMAT PRC  SETC,4/29/2022,TURBO CHARG/BLOWER,Turbo charger/blower,4/29/2022,32276579
,323744936,12468265,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,rpl de filtros de aire y comb. 5487 hs,4/30/2022,RPM,6004510016,,5/4/2022,1600,"133,693.70",,TECO PCNF ESTC GMPS MANC PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32277772
,323744938,12468265,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,rpl luces reglamentarias,4/30/2022,RPM,6004510016,,5/4/2022,1600,"23,014.96",,REL  PCNF ESTC MSPT PRC  SETC,4/30/2022,LIGHTING SYS GRP,Lighting sys grp,4/30/2022,32277773
,323744944,13038517,TRLR PUMP Q10-X 2000 HHP,Prueba WM Q10X 8517,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,,,4/30/2022,32277775
,323744977,12468283,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"cambio de aceite y filtros, 15075 hrs.",4/29/2022,RPM,6004510016,,4/30/2022,1600,"232,428.52",,TECO PCNF GMPS MSPT PRC  SETC,4/29/2022,ENGINE FILTER/OIL,Engine filter/oil,4/29/2022,32276520
,323745256,12999806,TRLR PUMP HT2000 2000 HHP,Prueba operativa WM 9806,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,FUNCTION TEST,FUNCTION TEST,4/30/2022,32277435
,323745511,12546214,TRLR PUMP Q10-X 2000 HHP,rpl de reten lubricador del reductor,4/30/2022,RPM,6004510016,,5/4/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,4/30/2022,Q10 SPEED REDUCER,Q10 SPEED REDUCER,4/30/2022,32277191
,323745515,12546214,TRLR PUMP Q10-X 2000 HHP,rpl de reten lubricador del reductor,4/30/2022,RPM,6004510016,,5/4/2022,1600,"16,110.48",,TECO PCNF NMAT PRC  SETC,4/30/2022,COOLING SYSTEM GRP,Cooling system grp,4/30/2022,32277193
,323745517,12589528,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"Cambio de aceite y filtros, 8808 hs",4/30/2022,RPM,6004510016,,5/4/2022,1600,"46,029.92",,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32277197
,323745518,12531951,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"Cambio de aceite y filtros, 10704 hs",4/30/2022,RPM,6004510016,,5/4/2022,1600,"32,220.96",,TECO PCNF ESTC MANC NMAT PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32277198
,323745519,12545652,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"Cambio de aceite y filtros, 8038 hs",4/30/2022,RPM,6004510016,,5/4/2022,1600,"46,029.92",,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32277199
,323745899,11542685,TRLR PUMP Q10-X 2000 HHP CVRSN,RPL Luces Reglamentaris,4/29/2022,RPM,6004510016,,5/4/2022,1600,230.14,,REL  PCNF MANC MSPT PRC  SETC,4/29/2022,LIGHTING SYS GRP,Lighting sys grp,4/29/2022,32277373
,323746296,,,PMBombas EMEA PAD 5A May '22 [[PAD 5A]],4/30/2022,RPM,6004510016,,5/30/2022,1600,"25,404,677.91",,TECO ESTC GMPS MANC PRC  SETC,4/30/2022,FLUID END GRP,Fluid end grp,4/30/2022,32278192
,323746313,,,Proveedores SDB-BDP May´22[[SDB-0322]],4/30/2022,RPM,6004510016,,5/30/2022,1600,"745,166.75",,TECO ESTC GMPS NMAT PRC  SETC,4/30/2022,FLUID END GRP,Fluid end grp,4/30/2022,32278807
,323746508,12468283,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,Prueba operativa comun,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,FUNCTION TEST,FUNCTION TEST,4/30/2022,32278290
,323746823,11542685,TRLR PUMP Q10-X 2000 HHP CVRSN,prueba operativa comun,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,FUNCTION TEST,FUNCTION TEST,4/30/2022,32278902
,323747000,12963700,TRLR QA QC CONT TCC/LAB 40',Perform E02_S PM Inspection,5/24/2022,PREV,6004510016,,5/24/2022,1600,"92,059.84",ATCH,TECO PCNF ESTC NMAT PRC  SETC,5/24/2022,LEVEL B PM,Level B PM,4/30/2022,32278628
,323747003,13057747,TRLR PUMP Q10-X 2000 HHP,Perform S76 PM inspection,5/6/2022,PREV,6004510016,,5/6/2022,1600,"23,014.96",,TECO PCNF ESTC NMAT PRC  SETC,5/6/2022,SCHD INSP MECH GRP,Sched inspection mech grp,4/30/2022,32278631
,323747005,13045605,TRLR QA QC CONT TCC/LAB 40',Perform E02_S PM Inspection,5/30/2022,PREV,6004510016,,5/30/2022,1600,0.00,,CRTD MANC NMAT PRC  SETC,5/30/2022,ELECTRONIC PM,Electronic PM,4/30/2022,32278633
,323747006,13215064,TRAC AUX PUMP,Perform R08_PM Inspection,5/26/2022,PREV,6004510016,,5/26/2022,1600,"48,019.20",,TECO PCNF ESTC NMAT PRC  SETC,5/26/2022,LEVEL B PM,Level B PM,4/30/2022,32278634
,323747007,11561859,TRLR BLNR FRAC ACE 100 BBL FB4K,Perform R01 PM Inspection,6/1/2022,PREV,6004510016,,6/1/2022,1600,0.00,,CRTD MANC NMAT PRC  SETC,6/1/2022,SCHD INSP MECH GRP,Sched inspection mech grp,4/30/2022,32278635
,323747011,12963700,TRLR QA QC CONT TCC/LAB 40',PERFORM S75L PM INSPECTION,5/25/2022,PREV,6004510016,,5/25/2022,1600,115.07,,TECO PCNF ESTC NMAT PRC  SETC,5/25/2022,LEVEL L PM,LEVEL L PM,4/30/2022,32278640
,323747013,13279413,TRAC AUX PUMP,Perform R08_PM Inspection,5/5/2022,PREV,6004510016,,5/5/2022,1600,"17,951.64",ATCH,TECO PCNF ESTC NMAT PRC  SETC,5/5/2022,LEVEL A PM,Level A PM,4/30/2022,32278642
,323747014,13045605,TRLR QA QC CONT TCC/LAB 40',PERFORM S75L PM INSPECTION,5/26/2022,PREV,6004510016,,5/26/2022,1600,0.00,,CRTD MANC NMAT PRC,5/26/2022,LEVEL L PM,LEVEL L PM,4/30/2022,32278643
,323747106,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,"migracion Fan hidraulico, 13589 hrs.",4/30/2022,RPM,6004510016,,5/30/2022,1600,"1,963,631.03",,TECO PCNF ESTC GMPS MANC PRC  SETC,4/30/2022,COOLING SYS ACC'S,Cooling sys acc's,4/30/2022,32278675
,323747107,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,"reemplazo reductor Q-10 NUEVO, 13589 hrs",4/30/2022,RPM,6004510016,,5/31/2022,1600,"7,634,855.10",,TECO PCNF ESTC GMPS MANC PRC  SETC,4/30/2022,RPL Q10 SPEED RED,REPLACE Q10 SPEED REDUCER,4/30/2022,32278676
,323747108,12468265,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"chequeo gral, 5487 hrs.",4/30/2022,RPM,6004510016,,5/31/2022,1600,"483,249.92",,TECO PCNF ESTC GMPS MACM PRC  SETC,4/30/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,4/30/2022,32278677
,323747112,13038511,TRLR PUMP Q10-X 2000 HHP,"bulones cortados cardan corto, 12555 hrs",4/30/2022,UNSC,6004510016,,5/31/2022,1600,"23,014.96",,TECO PCNF NMAT PRC  SETC,4/30/2022,COOLING SYS ACC'S,Cooling sys acc's,4/30/2022,32278681
,323747113,13038511,TRLR PUMP Q10-X 2000 HHP,"cambio de aceite y filtros, 12555 hrs.",4/30/2022,RPM,6004510016,,5/31/2022,1600,"228,043.21",,TECO PCNF ESTC GMPS MSPT PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32278682
,323747114,13038511,TRLR PUMP Q10-X 2000 HHP,"chequeo gral, 12555 hrs.",4/30/2022,RPM,6004510016,,5/31/2022,1600,"46,029.92",,TECO PCNF NMAT PRC  SETC,4/30/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,4/30/2022,32278683
,323747115,13038511,TRLR PUMP Q10-X 2000 HHP,"lavado radiador vertical, 12555 hrs.",4/30/2022,RPM,6004510016,,5/31/2022,1600,"46,029.92",,TECO PCNF NMAT PRC  SETC,4/30/2022,RADIATOR/MOUNTS,Radiator/mounts,4/30/2022,32278684
,323747118,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,"cambio aceite/filtros PE, 13589 hrs.",4/30/2022,RPM,6004510016,,5/31/2022,1600,"905,936.59",,TECO PCNF ESTC GMPS MACM PRC  SETC,4/30/2022,Q-10,Q-10,4/30/2022,32278688
,323747166,13038511,TRLR PUMP Q10-X 2000 HHP,prueba operativa comun,5/1/2022,FTST,6004510016,,5/1/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,5/1/2022,,,5/1/2022,32280221
,323747658,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba operativa Q10 11528735,5/2/2022,FTST,6004510016,,5/2/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,5/2/2022,FUNCTION TEST,FUNCTION TEST,5/2/2022,32282214
,323747918,12589516,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"Cambio de aceite y filtros, 10271 HS",4/30/2022,RPM,6004510016,,5/4/2022,1600,"214,234.26",,TECO PCNF ESTC GMPS MANC PRC  SETC,4/30/2022,ENGINE FILTER/OIL,Engine filter/oil,4/30/2022,32279888
,323747924,12589516,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"Rpl, Caja Angular 10271 hrs",4/30/2022,RPM,6004510016,,5/4/2022,1600,"32,220.96",,TECO PCNF MANC NMAT PRC  SETC,4/30/2022,COOLING SYSTEM GRP,Cooling system grp,4/30/2022,32279890
,323747925,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,Limpiar radiador Horizontal 12950 hrs.,4/30/2022,STND,6004510016,,5/4/2022,1600,"260,749.35",,TECO PCNF ESTC GMPS MANC PRC  SETC,4/30/2022,COOLING SYSTEM GRP,Cooling system grp,4/30/2022,32279891
,323747926,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,"rpl, reten caja angular 12950 hrs.",4/30/2022,RPM,6004510016,,5/4/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,4/30/2022,COOLING SYSTEM GRP,Cooling system grp,4/30/2022,32279892
,323747930,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,"Juego Axial Power End , 12950 Hrs",4/30/2022,STND,6004510016,,5/4/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,4/30/2022,Q-10,Q-10,5/1/2022,32279897
,323747939,11451139,TRLR PUMP Q10-X 2000 HHP CVRSN,"Cambio de aceite y filtros, 14791.8 hrs.",5/1/2022,RPM,6004510016,,5/4/2022,1600,"282,088.26",,TECO PCNF ESTC GMPS MSPT PRC  SETC,5/1/2022,ENGINE FILTER/OIL,Engine filter/oil,5/1/2022,32280553
,323747943,11754409,TRLR PUMP HT2000 2000 HHP,"RPL, reten de Power End",5/1/2022,RPM,6004510016,,5/4/2022,1600,"11,507.48",,TECO PCNF ESTC NMAT PRC  SETC,5/1/2022,Q-10,Q-10,5/1/2022,32280557
,323747979,11451139,TRLR PUMP Q10-X 2000 HHP CVRSN,MIGRACION FAN HYD 14803 HRS,4/30/2022,RPM,6004510016,,7/19/2022,1600,"1,742,572.10",,TECO ESTC GMPS MACM PRC  SETC,4/30/2022,COOLING SYSTEM GRP,Cooling system grp,4/30/2022,32279614
,323748040,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,"chequeo gral, 13589 hrs.",5/1/2022,RPM,6004510016,,5/31/2022,1600,"131,186.94",,TECO PCNF GMPS MSPT PRC  SETC,5/1/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,5/1/2022,32281064
,323748048,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,revision fallas termocuplas [[CUMMINS]],5/1/2022,RPM,6004510016,,5/31/2022,1600,"11,507.48",,TECO PCNF NMAT PRC  SETC,5/1/2022,ENGINE GRP,Engine grp,5/1/2022,32281071
,323748269,,,Consumibles EMEA SET 1 [[MAYO]],5/1/2022,RPM,6004510016,,6/29/2022,1600,"9,281,184.49",,REL  GMPS MANC PRC  SETC,5/1/2022,ACC-GENERAL GRP,Accessories-general grp,5/1/2022,32280526
,323748270,,,Consumibles SB SET 2 [[MAYO]],5/1/2022,RPM,6004510016,,6/29/2022,1600,"4,858,404.05",,REL  GMPS MANC PRC  SETC,5/1/2022,ACC-GENERAL GRP,Accessories-general grp,5/1/2022,32280527
,323748364,12545652,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"rpl PTO superior, 8084 hrs.",5/2/2022,RPM,6004510016,,5/31/2022,1600,"196,584.15",,TECO PCNF ESTC GMPS MANC PRC  SETC,5/2/2022,POWER TAKE OFF,Power take off,5/2/2022,32282509
,323748365,12545652,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,"rpl polea pillow block superios, 8084 hr",5/2/2022,RPM,6004510016,,5/31/2022,1600,"23,014.96",,TECO PCNF NMAT PRC  SETC,5/2/2022,COOLING SYS ACC'S,Cooling sys acc's,5/2/2022,32282510
,323748483,12468265,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,Prueba operativa Q10x 8265,4/30/2022,FTST,6004510016,,4/30/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,4/30/2022,FUNCTION TEST,FUNCTION TEST,4/30/2022,32278797
,323748531,12589516,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,Prueba Operativa Q10X 12589516 01-05-22,5/1/2022,FTST,6004510016,,5/1/2022,1600,287.69,,TECO PCNF ESTC NMAT PRC  SETC,5/1/2022,FUNCTION TEST,FUNCTION TEST,5/1/2022,32280331
,323748610,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,REEMPLAZO CARDAN CAJA ANGULAR,5/1/2022,RPM,6004510016,,5/30/2022,1600,"23,014.96",,TECO PCNF ESTC NMAT PRC  SETC,5/1/2022,COOLING SYS ACC'S,Cooling sys acc's,5/1/2022,32279746
,323748611,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,REPARACION LUCES DE TRABAJO,5/1/2022,RPM,6004510016,,5/30/2022,1600,"11,507.48",,TECO PCNF ESTC NMAT PRC  SETC,5/1/2022,LIGHTING SYS GRP,Lighting sys grp,5/1/2022,32279747
,323748612,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,OJAL CORTACORRIENTE CORTADO,5/1/2022,RPM,6004510016,,5/30/2022,1600,0.00,,CRTD MANC NMAT PRC,5/1/2022,SAFETY EQ DEVICES,Safety equip devices,5/1/2022,32279748
,323748613,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,OJAL CORTACORRIENTE DE CTRL STND CORTADO,5/1/2022,RPM,6004510016,,5/30/2022,1600,0.00,,CRTD MANC NMAT PRC,5/1/2022,SAFETY EQ DEVICES,Safety equip devices,5/1/2022,32279749
